txid	TxPath	TxGroup	KEGG_KO	ReadCount
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K03664	4
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K03665	14
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K03669	4
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K03671	4
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K03675	4
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K03683	8
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K03686	4
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K03687	8
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K03688	8
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K03695	28
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K03701	4
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K03711	8
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K03722	4
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K03723	24
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K03732	16
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K03737	66
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K03757	4
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K03758	4
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K03762	12
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K03764	4
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K03768	12
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K03773	2
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K03784	8
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K03798	16
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K03831	4
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K03837	12
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K03839	16
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K03976	4
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K03977	20
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K03978	4
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K03979	8
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K03980	12
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K04042	8
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K04043	8
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K04044	12
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K04045	20
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K04066	8
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K04068	14
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K04069	4
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K04072	4
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K04077	28
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K04078	10
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K04079	20
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K04083	4
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K04096	4
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K04485	16
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K04487	16
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K04517	12
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K04567	12
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K04568	8
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K04751	4
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K04760	10
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K04761	12
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K04762	8
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K04763	4
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K04765	8
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K04770	4
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K04773	4
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K04774	8
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K04784	8
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K04786	8
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K05350	12
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K05501	4
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K05515	8
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K05539	4
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K05541	8
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K05590	18
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K05592	8
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K05595	4
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K05685	20
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K05776	8
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K05795	4
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K05837	6
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K05838	4
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K05878	4
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K05939	8
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K05982	4
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K05997	1
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K06001	2
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K06020	36
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K06041	4
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K06147	2
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K06155	6
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K06157	6
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K06168	42
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K06173	4
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K06176	8
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K06177	4
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K06179	8
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K06180	16
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K06183	4
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K06187	4
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K06200	34
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K06207	10
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K06211	14
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K06212	16
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K06217	20
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K06221	8
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K06223	2
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K06714	2
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K06899	4
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K06907	12
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K06915	4
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K06919	6
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K06925	6
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K06941	16
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K06942	8
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K06949	12
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K06958	1
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K06959	42
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K06966	8
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K07007	2
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K07012	8
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K07014	4
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K07034	6
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K07040	4
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K07054	4
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K07090	12
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K07126	11
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K07139	16
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K07258	12
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K07277	8
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K07306	2
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K07307	12
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K07390	4
1236	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Gammaproteobacteria;	Bacteria	K07391	8
